timestamp,status,latency_ms
1786831502.5640569,ERROR:ConnectionError,130.40757179260254
1786831502.5715938,ERROR:ConnectionError,123.60620498657227
1786831502.587932,ERROR:ConnectionError,116.80746078491211
1786831502.5809338,ERROR:ConnectionError,125.93913078308105
1786831502.592552,ERROR:ConnectionError,115.82183837890625
1786831502.589413,ERROR:ConnectionError,123.53968620300293
1786831502.591823,ERROR:ConnectionError,121.66810035705566
1786831502.5911624,ERROR:ConnectionError,123.45266342163086
1786831502.6035626,ERROR:ConnectionError,115.03887176513672
1786831502.6162534,ERROR:ConnectionError,105.00454902648926
1786831502.6158729,ERROR:ConnectionError,109.19857025146484
1786831502.623306,ERROR:ConnectionError,104.76350784301758
1786831502.6238232,ERROR:ConnectionError,105.98516464233398
1786831502.630271,ERROR:ConnectionError,99.96962547302246
1786831502.627021,ERROR:ConnectionError,107.47241973876953
1786831502.642742,ERROR:ConnectionError,92.62514114379883
1786831502.6468022,ERROR:ConnectionError,89.75720405578613
1786831502.6354914,ERROR:ConnectionError,107.47981071472168
1786831502.6362047,ERROR:ConnectionError,110.27216911315918
1786831502.6357903,ERROR:ConnectionError,112.61391639709473
1786831502.6595721,ERROR:ConnectionError,94.3295955657959
1786831502.6777508,ERROR:ConnectionError,77.03185081481934
1786831502.6739187,ERROR:ConnectionError,83.0531120300293
1786831502.6532037,ERROR:ConnectionError,105.1945686340332
1786831502.6707695,ERROR:ConnectionError,93.40381622314453
1786831502.7047498,ERROR:ConnectionError,61.91277503967285
1786831502.6807685,ERROR:ConnectionError,86.40694618225098
1786831502.675411,ERROR:ConnectionError,92.04506874084473
1786831502.695207,ERROR:ConnectionError,72.86977767944336
1786831502.7068856,ERROR:ConnectionError,63.42935562133789
1786831502.7146842,ERROR:ConnectionError,56.76603317260742
1786831502.7129602,ERROR:ConnectionError,58.8226318359375
1786831502.708384,ERROR:ConnectionError,65.38915634155273
1786831502.713497,ERROR:ConnectionError,60.846805572509766
1786831502.6919818,ERROR:ConnectionError,82.92222023010254
1786831502.694543,ERROR:ConnectionError,84.23042297363281
1786831502.6923275,ERROR:ConnectionError,88.4389877319336
1786831502.7353787,ERROR:ConnectionError,45.7310676574707
1786831502.7365665,ERROR:ConnectionError,64.05997276306152
1786831502.730247,ERROR:ConnectionError,70.95575332641602
1786831502.725085,ERROR:ConnectionError,78.42850685119629
1786831502.7298157,ERROR:ConnectionError,76.52592658996582
1786831502.721269,ERROR:ConnectionError,85.4179859161377
1786831502.7186797,ERROR:ConnectionError,90.50536155700684
1786831502.748418,ERROR:ConnectionError,63.745737075805664
1786831502.754792,ERROR:ConnectionError,63.78626823425293
1786831502.7280838,ERROR:ConnectionError,96.98152542114258
1786831502.746488,ERROR:ConnectionError,81.06160163879395
1786831502.7569842,ERROR:ConnectionError,72.0376968383789
1786831502.7539449,ERROR:ConnectionError,80.17849922180176
1786831502.7666683,ERROR:ConnectionError,68.84908676147461
1786831502.7680829,ERROR:ConnectionError,72.20053672790527
1786831502.7345722,ERROR:ConnectionError,106.11867904663086
1786831502.7429812,ERROR:ConnectionError,98.44589233398438
1786831502.7674603,ERROR:ConnectionError,82.52620697021484
1786831502.7671833,ERROR:ConnectionError,85.39080619812012
1786831502.7787826,ERROR:ConnectionError,76.69782638549805
1786831502.7703245,ERROR:ConnectionError,91.21346473693848
1786831502.7743545,ERROR:ConnectionError,88.8974666595459
1786831502.758406,ERROR:ConnectionError,109.08389091491699
1786831502.774911,ERROR:ConnectionError,95.1998233795166
1786831502.809195,ERROR:ConnectionError,62.30616569519043
1786831502.7641828,ERROR:ConnectionError,108.92009735107422
1786831502.7717893,ERROR:ConnectionError,101.62782669067383
1786831502.803521,ERROR:ConnectionError,70.32513618469238
1786831502.8063533,ERROR:ConnectionError,70.10006904602051
1786831502.8012133,ERROR:ConnectionError,78.2923698425293
1786831502.771461,ERROR:ConnectionError,111.29450798034668
1786831502.8121717,ERROR:ConnectionError,80.74378967285156
1786831502.800638,ERROR:ConnectionError,93.95718574523926
1786831502.806694,ERROR:ConnectionError,88.38057518005371
1786831502.818592,ERROR:ConnectionError,78.00173759460449
1786831502.8355348,ERROR:ConnectionError,67.4753189086914
