timestamp,status,latency_ms
1786832681.2621517,200,584.8789215087891
1786832681.2585676,200,1085.1516723632812
1786832681.2580726,200,1548.705816268921
1786832681.259439,200,1579.498291015625
1786832681.2576325,200,1761.6164684295654
1786832681.260408,200,1895.3750133514404
1786832681.2583394,200,1908.968210220337
1786832681.25713,200,1915.9996509552002
1786832681.2588847,200,1933.0494403839111
1786832681.2566257,200,2199.2924213409424
1786832682.3438666,200,1130.4903030395508
1786832681.8470397,200,1673.1476783752441
1786832682.838947,200,1084.2814445495605
1786832683.0192566,200,1130.5456161499023
1786832682.8067858,200,1486.3193035125732
1786832683.1673167,200,2415.6954288482666
1786832683.5202017,200,2073.1115341186523
1786832683.1731343,200,2476.0138988494873
1786832683.1557941,200,2597.083568572998
1786832683.9232402,200,1853.1568050384521
1786832684.149812,200,1641.6828632354736
1786832683.4743683,200,2420.3763008117676
1786832683.4559329,200,2499.8836517333984
1786832683.1919456,200,2777.1365642547607
1786832684.293121,200,1869.0268993377686
1786832685.5830195,200,642.1246528625488
1786832685.593323,200,673.8123893737793
1786832685.6491556,200,670.0036525726318
1786832685.7915041,200,1007.7674388885498
1786832685.7528837,200,1098.151683807373
1786832685.7764158,200,1245.9015846252441
1786832686.2251525,200,878.7519931793213
1786832686.3191683,200,840.1274681091309
1786832685.9558547,200,1361.006736755371
1786832685.9690905,200,1481.0574054718018
1786832686.2671423,200,1296.8626022338867
1786832685.894758,200,1849.0285873413086
1786832686.1621583,200,1675.8136749267578
1786832686.8510413,200,1463.0520343780518
1786832686.7992792,200,1546.987771987915
1786832687.1039188,200,1450.1287937164307
1786832687.022324,200,1669.6360111236572
1786832687.3168733,200,1718.9197540283203
1786832687.1593103,200,2184.8232746124268
1786832687.4501579,200,2011.5635395050049
1786832687.8379843,200,1679.3501377105713
1786832687.7437983,200,1905.4009914398193
1786832688.3462791,200,1333.8017463684082
1786832688.3141098,200,1415.2708053588867
1786832687.5640156,200,2173.557996749878
1786832688.5540564,200,1195.6164836883545
1786832688.6919682,200,1146.7359066009521
1786832689.0358038,200,941.338062286377
1786832689.3441467,200,696.9976425170898
1786832689.4617305,200,626.3411045074463
1786832689.5173483,200,652.4274349212646
1786832689.9771478,200,743.6115741729736
1786832689.8387096,200,1102.846384048462
1786832689.649219,200,1479.1433811187744
1786832690.0411532,200,1191.0357475280762
1786832690.1697836,200,1071.8677043914795
1786832689.7293906,200,1653.0168056488037
1786832689.680094,200,1747.6298809051514
1786832690.0880811,200,1380.5592060089111
1786832689.7376103,200,1773.2856273651123
1786832689.7496846,200,1786.4060401916504
1786832690.7207665,200,832.2546482086182
1786832690.9415643,200,653.4373760223389
1786832691.1283689,200,628.2663345336914
1786832691.232199,200,587.620735168457
1786832691.241658,200,618.9126968383789
1786832691.4686623,200,657.6693058013916
1786832691.5109115,200,685.8470439910889
1786832691.5950065,200,679.3467998504639
1786832691.8198285,200,543.4529781341553
1786832691.5361028,200,1128.0808448791504
1786832691.427733,200,1294.4488525390625
1786832691.3824148,200,1431.9908618927002
1786832691.8605766,200,971.9464778900146
1786832692.1263387,200,759.9914073944092
1786832691.7566428,200,1160.8645915985107
1786832691.553029,200,1477.806568145752
1786832692.1967647,200,862.7054691314697
1786832692.274359,200,910.4409217834473
1786832692.3632884,200,921.4866161346436
1786832692.6641915,200,713.9675617218018
