timestamp,status,latency_ms
1786831234.9094203,200,670.8252429962158
1786831234.9191473,200,2089.308738708496
1786831234.9272656,200,2194.700002670288
1786831234.9145901,200,2239.8433685302734
1786831234.911149,200,2325.124979019165
1786831234.9105623,200,2676.746129989624
1786831234.9247108,200,2969.705581665039
1786831234.9117289,200,3603.3384799957275
1786831234.910097,200,3750.6909370422363
1786831235.5802698,200,4044.034242630005
1786831234.9128544,200,4903.423309326172
1786831237.5873172,200,3757.995128631592
1786831238.5150864,200,2958.836078643799
1786831237.2362819,200,4244.625568389893
1786831237.1219723,200,4623.812913894653
1786831237.008476,200,4801.121234893799
1786831237.1544409,200,4664.6716594696045
1786831238.6607983,200,3203.8440704345703
1786831239.6243188,200,2244.0292835235596
1786831237.8944244,200,4032.7584743499756
1786831239.8162868,200,3023.4830379486084
1786831241.3453295,200,2034.5139503479004
1786831241.7457967,200,1715.5988216400146
1786831241.8096097,200,1834.7759246826172
1786831241.4809165,200,2201.216697692871
1786831241.4739342,200,2348.4020233154297
1786831241.8191214,200,2043.5237884521484
1786831241.9271927,200,1955.7793140411377
1786831242.8397796,200,1047.5411415100098
1786831241.868357,200,2028.5708904266357
1786831241.8646557,200,2035.627841949463
1786831243.3798559,200,1234.7636222839355
1786831243.4614203,200,1408.7929725646973
1786831243.682149,200,1322.5505352020264
1786831243.8223433,200,1339.984655380249
1786831243.6443977,200,1541.9905185699463
1786831243.9002914,200,1316.8697357177734
1786831243.8626554,200,1391.6122913360596
1786831243.8873312,200,1424.3354797363281
1786831243.8969436,200,1449.1593837738037
1786831243.8829837,200,1469.4793224334717
1786831244.6146333,200,850.8245944976807
1786831245.0047097,200,962.2440338134766
1786831244.8702247,200,1429.5415878295898
1786831245.311674,200,1127.8221607208252
1786831245.2171733,200,1354.8283576965332
1786831245.1863978,200,1420.5925464630127
1786831245.3461115,200,1283.296823501587
1786831245.2542784,200,1377.601146697998
1786831245.3524768,200,1279.7253131866455
1786831245.465472,200,1170.7842350006104
1786831245.1623378,200,1474.966287612915
1786831245.9669642,200,908.8695049285889
1786831246.2997804,200,856.6274642944336
